order_id,customer_id,order_ts,currency
1024721,3988,2023-12-21 16:51:27,JPY
1024722,3988,2023-09-26 14:38:56,sgd 
1024723,3988,2023-10-28 14:54:26,JPY
1024724,3988,2023-08-11 07:52:00,JPY
1024725,3988,2024-01-05 19:51:42,JPY
1024726,3988,2024-01-07 21:22:46,JPY
1024727,3988,2024-02-04 00:02:50,JPY
1024728,3988,2023-08-18 20:21:19,JPY
1024729,3988,2023-10-19 02:39:33,JPY
1024730,3988,2023-12-26 04:52:01,JPY
1024731,3988,2023-11-17 12:03:10,JPY
1024732,3988,2023-07-20 07:15:06,JPY
1024733,3988,2023-12-22 09:34:56,JPY
1024734,3988,2023-07-11 13:45:54,JPY
1024735,3989,2022-11-05 00:25:50,usd
1024736,3989,2023-11-15 20:34:43,usd
1024737,3989,2023-03-05 18:21:18,usd
1024738,3990,2024-01-18 08:19:40,USD
1024739,3990,2024-02-05 18:15:17,USD
1024740,3990,2024-02-08 19:42:33,USD
1024741,3990,2023-10-04 22:11:27,USD
1024742,3990,2023-10-07 19:19:42,USD
1024743,3990,2023-12-12 15:27:31,USD
1024744,3990,2023-11-28 02:27:50,USD
1024745,3990,2023-11-30 09:07:12,USD
1024746,3990,2023-09-26 19:59:06,USD
1024747,3990,2023-12-21 05:16:49,USD
1024748,3990,2024-02-11 05:53:17,USD
1024749,3990,2024-04-01 00:09:19,USD
1024750,3990,2023-10-20 06:19:38,USD
1024751,3990,2023-09-29 05:57:51,USD
1024752,3991,2024-01-08 01:38:57,jpy
1024753,3991,2024-01-04 02:39:16,jpy
1024754,3991,2023-10-13 22:27:25,sgd
1024755,3991,2023-11-22 13:19:33,jpy
1024756,3991,2024-01-10 22:17:40,jpy
1024757,3991,2023-12-13 19:08:42,jpy
1024758,3991,2024-01-21 04:34:03,jpy
1024759,3991,2023-12-06 00:48:07,jpy
1024760,3992,2023-07-16 01:53:59,EUR
1024761,3992,2024-01-21 00:55:59,EUR
1024762,3992,2023-10-05 03:46:34, sgd
1024763,3992,2023-02-22 12:03:30,EUR
1024764,3992,2023-06-25 21:39:39,EUR
1024765,3992,2023-08-06 10:32:21,EUR
1024766,3993,2023-01-28 04:00:54,SGD
1024767,3993,2023-06-12 23:05:23,SGD
1024768,3994,2023-04-03 21:55:38,GBP
1024769,3994,2023-03-17 04:44:32,GBP
1024770,3994,2023-12-08 16:35:12,GBP
1024771,3994,2023-11-30 10:46:37,GBP
1024772,3994,2022-08-29 16:35:22,GBP
1024773,3994,2022-02-22 12:25:57,GBP
1024774,3994,2022-01-25 04:17:23,GBP
1024775,3995,2024-02-03 23:02:22,gbp
1024776,3995,2024-02-18 23:18:32,eur
1024777,3995,2024-01-23 01:32:11,eur
1024778,3995,2024-01-28 11:38:09,eur
1024779,3995,2024-02-12 00:11:51,eur
1024780,3996,2022-11-13 12:15:25,SGD
1024781,3996,2023-09-20 03:45:17,SGD
1024782,3996,2022-12-02 05:22:00,SGD
1024783,3996,2023-04-16 06:47:43,SGD
1024784,3996,2022-12-08 04:37:58,SGD
1024785,3997,2022-04-08 10:28:40,YEN
1024786,3999,2022-02-15 02:52:22,jpy
1024787,3999,2023-07-09 07:45:20,jpy
1024788,3999,2022-12-26 11:04:22,jpy
1024789,3999,2023-03-16 07:15:30,rmb
1024790,3999,2023-12-12 01:38:39,jpy
1024791,3999,2022-05-09 20:55:42,jpy
1024792,4000,2023-04-06 15:33:54,eur
1024793,4000,2020-12-28 02:30:03,eur
1024794,4000,2021-01-28 14:49:01,eur
1024795,4000,2021-03-31 02:41:39,eur
1024796,4000,2021-09-13 05:46:55,eur
1024797,4000,2022-05-25 16:35:11,eur
1024798,4000,2022-07-04 03:22:06,eur
1024799,4000,2022-06-24 02:13:59,eur
1024800,4000,2021-10-20 16:57:56,eur
1024801,4000,2023-06-03 19:16:40,eur
1024802,4000,2023-04-20 08:36:32,eur
1024803,4000,2022-07-03 16:05:09,JPY
1024804,4000,2021-10-19 00:43:00,eur
1024805,4000,2022-09-24 03:49:42,eur
1024806,4000,2020-03-27 10:11:38,eur
1024807,4000,2021-12-04 02:06:45,eur
1024808,4000,2022-03-01 08:52:56,eur
1024809,4000,2022-01-10 07:19:39,eur
1024810,4000,2022-11-24 19:48:43,eur
1024811,4000,2023-09-19 12:12:15,eur
1024812,4000,2022-05-25 02:20:34,eur
1024813,4000,2021-10-29 21:50:19,eur
1024814,4000,2021-12-21 16:45:42,eur
1024815,4000,2022-04-04 00:05:43,eur
1024816,4000,2022-08-11 19:51:28,eur
1024817,4000,2022-01-01 08:41:18,eur
1024818,4001,2023-03-28 00:10:29,EUR
1024819,4001,2023-02-16 21:36:38,GBP
1024820,4001,2020-08-05 20:17:29,GBP
1024821,4001,2020-05-06 20:40:49,GBP
1024822,4001,2022-02-05 02:56:17,GBP
1024823,4001,2022-05-05 01:02:11,GBP
1024824,4001,2021-12-04 18:24:05,GBP
1024825,4001,2021-09-29 14:52:52,GBP
1024826,4001,2021-08-12 18:48:21,GBP
1024827,4001,2020-08-27 15:30:46,GBP
1024828,4001,2023-06-24 12:27:38,GBP
1024829,4001,2022-06-06 02:32:50,GBP
1024830,4002,2023-05-10 18:05:19,USD
1024831,4002,2022-11-30 13:34:22,jpy
1024832,4002,2023-07-09 17:09:09,jpy
1024833,4003,2022-05-09 15:32:02,JPY
1024834,4003,2023-04-08 08:15:11,sgd
1024835,4003,2023-12-24 20:49:49,JPY
1024836,4003,2023-01-28 00:39:34,sgd
1024837,4003,2022-07-09 19:41:08,sgd
1024838,4003,2023-03-14 16:39:02,sgd
1024839,4003,2023-05-24 18:09:21,sgd
1024840,4003,2022-06-14 21:25:47,sgd
1024841,4003,2023-08-27 02:42:06,sgd
1024842,4003,2023-03-12 16:28:05,sgd
1024843,4003,2023-02-14 10:27:33,sgd
1024844,4003,2023-04-09 13:17:02,sgd
1024845,4003,2023-05-21 21:00:56,sgd
1024846,4004,2024-03-11 13:07:16, sgd
1024847,4004,2024-02-16 18:11:58, sgd
1024848,4004,2024-03-28 04:10:21,CNY
1024849,4004,2024-03-15 09:18:05, sgd
1024850,4004,2024-03-18 17:30:14, sgd
1024851,4004,2024-03-08 05:49:21, sgd
1024852,4004,2024-01-22 20:58:00, sgd
1024853,4004,2024-03-11 13:47:22, sgd
1024854,4004,2024-02-19 03:04:14, sgd
1024855,4004,2024-02-26 10:49:40, sgd
1024856,4004,2024-01-19 04:58:59, sgd
1024857,4004,2024-03-29 05:00:48, sgd
1024858,4004,2024-04-02 21:19:57,yen
1024859,4004,2024-03-28 12:57:24,USD
1024860,4004,2024-02-06 16:57:05, sgd
1024861,4004,2024-02-08 04:00:32, sgd
1024862,4004,2024-04-07 09:10:37, sgd
1024863,4005,2023-12-13 15:24:52,SGD
1024864,4005,2023-11-01 20:11:33,USD
1024865,4005,2023-10-13 08:31:49,SGD
1024866,4005,2024-03-06 08:51:37,SGD
1024867,4005,2024-03-20 23:45:28,SGD
1024868,4005,2023-12-13 01:30:25,yen
1024869,4005,2024-03-05 19:50:15,usd
1024870,4006,2021-01-03 03:46:54,GBP
1024871,4006,2021-01-31 11:20:46,GBP
1024872,4006,2022-11-18 22:15:30,GBP
1024873,4006,2021-06-17 11:08:58,GBP
1024874,4006,2021-09-09 17:53:17,GBP
1024875,4006,2023-02-08 17:27:21,USD
1024876,4006,2020-11-07 02:02:40,GBP
1024877,4006,2023-05-13 21:09:27,yen
1024878,4006,2021-02-01 22:15:02,JPY
1024879,4006,2022-02-13 12:15:48,GBP
1024880,4006,2020-10-17 08:17:51,GBP
1024881,4006,2022-03-26 01:18:22,GBP
1024882,4007,2023-08-09 18:38:14,YEN
1024883,4007,2023-09-12 15:38:11,JPY
1024884,4007,2023-07-15 17:41:17,YEN
1024885,4007,2023-03-09 12:00:16,EUR
1024886,4007,2022-11-26 23:11:18,YEN
1024887,4007,2023-05-26 00:26:42,YEN
1024888,4007,2023-09-01 02:26:42,YEN
1024889,4009,2023-09-26 11:16:06,eur
1024890,4009,2023-10-24 19:56:56,rmb
1024891,4009,2023-10-01 18:03:16,eur
1024892,4009,2023-10-18 17:46:43,RMB
1024893,4009,2023-09-16 04:18:27,eur
1024894,4009,2024-01-17 11:06:02,eur
1024895,4009,2023-11-09 18:05:08,jpy
1024896,4009,2023-07-18 05:21:00,eur
1024897,4009,2024-01-17 21:43:45,eur
1024898,4009,2023-12-22 10:34:32,eur
1024899,4009,2024-02-24 14:12:00,eur
1024900,4009,2023-05-15 21:19:33,eur
1024901,4009,2023-08-29 22:09:54,eur
1024902,4009,2023-11-29 21:56:39,eur
1024903,4009,2023-11-17 11:34:40,eur
1024904,4009,2023-11-28 23:13:40,eur
1024905,4009,2023-12-09 21:54:56,GBP
1024906,4009,2023-10-19 03:52:05,eur
1024907,4010,2022-01-02 22:45:19,gbp
1024908,4010,2022-09-16 14:32:51,RMB
1024909,4010,2023-07-25 00:16:20,RMB
1024910,4010,2023-07-28 13:38:41,RMB
1024911,4010,2023-09-01 10:32:54,RMB
1024912,4010,2022-10-09 04:25:03,RMB
1024913,4011,2020-12-12 17:19:00,SGD
1024914,4011,2023-02-24 12:07:43,SGD
1024915,4012,2021-10-02 08:07:59,sgd
1024916,4012,2021-08-08 00:39:43,USD
1024917,4012,2020-11-27 16:15:27,CNY
1024918,4012,2021-12-20 09:58:20,USD
1024919,4012,2021-08-11 01:24:36,USD
1024920,4012,2020-05-03 05:27:03,USD
1024921,4012,2023-08-04 13:56:39,USD
1024922,4012,2020-11-27 17:40:22,EUR
1024923,4012,2022-04-11 21:16:06,USD
1024924,4012,2023-01-19 09:45:28,USD
1024925,4012,2023-01-16 03:44:24,USD
1024926,4013,2022-06-11 20:46:09,yen
1024927,4014,2023-03-28 21:43:58,SGD
1024928,4014,2022-08-07 03:35:06,sgd
1024929,4014,2023-05-28 01:05:46,SGD
1024930,4014,2022-05-12 07:35:20,SGD
1024931,4014,2022-03-16 14:27:18,SGD
1024932,4014,2022-05-21 13:59:47,SGD
1024933,4014,2022-05-28 02:19:31,SGD
1024934,4014,2022-10-24 19:20:45,SGD
1024935,4014,2022-08-09 12:42:51,SGD
1024936,4014,2023-08-26 11:40:19,SGD
1024937,4014,2023-11-24 20:41:56,SGD
1024938,4014,2023-03-07 01:49:15,SGD
1024939,4014,2022-05-08 11:36:35,SGD
1024940,4014,2023-05-24 06:55:16,SGD
1024941,4014,2022-11-23 18:17:55,SGD
1024942,4015,2022-05-28 14:25:37,USD
1024943,4016,2024-01-27 22:05:58,eur
1024944,4017,2023-11-01 12:53:07,cny
1024945,4017,2023-11-23 20:22:06,cny
1024946,4018,2024-02-06 14:23:19,SGD
1024947,4018,2023-09-02 04:24:59,SGD
1024948,4018,2024-02-09 11:25:50,YEN
1024949,4018,2023-01-31 00:27:53,SGD
1024950,4018,2024-03-01 15:09:21,SGD
1024951,4018,2023-04-23 19:32:15,rmb
1024952,4018,2023-06-05 03:45:36,SGD
1024953,4018,2023-09-13 08:52:24,SGD
1024954,4018,2023-07-12 13:15:15,SGD
1024955,4018,2023-01-13 14:31:51,SGD
1024956,4018,2023-01-05 20:14:39,eur
1024957,4019,2023-02-19 18:48:57,cny
1024958,4020,2022-11-28 12:49:48,cny
1024959,4020,2022-09-14 13:21:05,cny
1024960,4020,2023-06-21 15:16:22,cny
1024961,4021,2021-07-20 13:58:21,GBP
1024962,4021,2023-12-19 04:39:21,GBP
1024963,4021,2023-04-28 13:41:35,GBP
1024964,4021,2023-09-15 22:38:43,GBP
1024965,4021,2022-07-22 16:38:48,GBP
1024966,4021,2022-04-11 22:34:50,GBP
1024967,4021,2023-11-22 11:55:05,GBP
1024968,4021,2023-11-08 22:02:41,GBP
1024969,4021,2021-11-03 14:34:07,GBP
1024970,4021,2023-11-12 06:56:56,GBP
1024971,4021,2023-09-12 19:27:33,GBP
1024972,4021,2022-07-06 01:05:06,GBP
1024973,4021,2023-08-09 08:22:23,GBP
1024974,4021,2022-02-25 09:23:47,GBP
1024975,4021,2021-10-17 21:33:45,GBP
1024976,4021,2022-09-17 12:04:32,GBP
1024977,4021,2023-11-07 21:52:23,RMB
1024978,4021,2024-03-08 11:06:05,GBP
1024979,4021,2023-11-15 11:34:05,GBP
1024980,4021,2022-10-14 23:58:31,GBP
1024981,4021,2023-08-21 01:01:47,GBP
1024982,4021,2023-09-01 15:41:17,GBP
1024983,4021,2023-03-13 01:33:25,GBP
1024984,4021,2024-01-20 12:53:44,eur
1024985,4021,2022-11-25 17:39:31,gbp
1024986,4021,2023-11-03 19:38:11,GBP
1024987,4021,2023-09-26 13:18:56,GBP
1024988,4022,2024-04-01 03:23:52,rmb
1024989,4022,2024-04-19 20:03:03,rmb
1024990,4022,2024-03-24 23:47:01,CNY
1024991,4023,2021-03-10 16:43:41,JPY
1024992,4023,2021-03-18 11:33:47,JPY
1024993,4023,2022-01-10 20:51:23,JPY
1024994,4023,2021-11-27 00:10:24,cny
1024995,4023,2021-01-22 22:08:13,JPY
1024996,4023,2021-10-15 03:27:40,JPY
1024997,4023,2022-05-02 08:20:07,JPY
1024998,4023,2023-05-09 08:22:42,JPY
1024999,4023,2023-10-08 12:13:57,JPY
1025000,4023,2021-01-03 04:49:52,JPY
1025001,4023,2022-01-13 16:21:23,usd
1025002,4023,2022-11-10 19:30:38,JPY
1025003,4023,2021-02-15 19:19:53,JPY
1025004,4023,2021-02-09 10:06:54,JPY
1025005,4023,2021-08-19 13:15:15,JPY
1025006,4023,2022-05-17 18:17:54,JPY
1025007,4024,2024-01-22 01:24:56,USD
1025008,4024,2024-02-10 10:16:30,USD
1025009,4024,2024-01-30 15:11:56,USD
1025010,4024,2023-12-21 05:51:07,USD
1025011,4024,2024-04-13 15:59:55,USD
1025012,4024,2024-01-31 03:33:40,USD
1025013,4024,2024-01-14 17:20:41,USD
1025014,4024,2024-01-11 00:05:27,eur
1025015,4024,2023-12-30 11:49:46,USD
1025016,4024,2024-03-08 20:35:54,USD
1025017,4025,2024-01-07 07:18:12,gbp
1025018,4026,2024-02-03 23:04:01,sgd
1025019,4026,2024-02-29 15:35:33,sgd 
1025020,4026,2024-01-31 19:53:35,sgd
1025021,4026,2024-01-03 13:18:50,sgd
1025022,4027,2022-04-02 01:18:43,sgd
1025023,4027,2022-03-20 13:31:11,sgd
1025024,4027,2021-07-18 15:48:55,sgd
1025025,4027,2021-10-15 22:46:17,sgd
1025026,4027,2022-01-21 15:07:18,sgd
1025027,4028,2022-01-24 06:00:58, sgd
1025028,4028,2022-04-28 00:49:06,cny
1025029,4028,2022-07-25 17:51:29, sgd
1025030,4028,2022-09-30 00:59:52, sgd
1025031,4028,2023-10-24 00:46:57, sgd
1025032,4028,2023-04-13 03:29:37, sgd
1025033,4028,2023-12-28 18:59:44, sgd
1025034,4028,2023-06-20 05:34:16, sgd
1025035,4028,2023-05-03 08:11:45, sgd
1025036,4028,2023-04-18 18:58:50, sgd
1025037,4028,2023-01-16 10:15:30,USD
1025038,4028,2022-09-30 11:59:41, sgd
1025039,4029,2023-08-19 00:59:04,sgd 
1025040,4029,2023-07-28 17:18:17,sgd 
1025041,4029,2023-05-05 23:26:23,JPY
1025042,4029,2023-09-03 03:06:29,sgd 
1025043,4029,2023-09-01 17:56:56,sgd 
1025044,4029,2023-07-24 01:31:08,sgd 
1025045,4029,2023-08-10 18:49:48,sgd 
1025046,4029,2023-05-18 10:06:53,sgd 
1025047,4029,2023-11-06 20:10:18, sgd
1025048,4030,2022-11-25 06:46:55,cny
1025049,4031,2024-03-04 23:04:29,RMB
1025050,4032,2022-12-23 19:52:52,EUR
1025051,4032,2022-12-29 21:16:05,EUR
1025052,4033,2023-08-26 02:35:28,EUR
1025053,4033,2024-01-02 02:17:33,EUR
1025054,4033,2023-11-26 03:18:15,EUR
1025055,4033,2023-11-16 04:00:37,EUR
1025056,4033,2023-12-21 03:52:57,GBP
1025057,4034,2021-08-31 00:21:19,sgd
1025058,4034,2023-08-13 19:00:34,sgd
1025059,4034,2023-01-28 06:10:57,sgd
1025060,4035,2024-03-07 18:57:10,GBP
1025061,4036,2021-10-26 15:26:58,CNY
1025062,4036,2022-01-05 00:52:04,CNY
1025063,4038,2022-12-03 06:26:55,CNY
1025064,4038,2022-05-17 01:38:58,CNY
1025065,4038,2023-03-08 20:29:23,CNY
1025066,4038,2022-04-04 18:46:26,YEN
1025067,4038,2022-08-09 18:07:19,CNY
1025068,4038,2023-10-27 09:03:43,jpy
1025069,4038,2023-05-16 08:39:38,CNY
1025070,4038,2023-04-18 20:02:21,CNY
1025071,4038,2022-05-20 09:17:55,CNY
1025072,4038,2022-03-21 10:16:50,CNY
1025073,4038,2022-12-28 12:38:22,CNY
1025074,4039,2022-11-19 11:53:19,SGD
1025075,4040,2023-10-16 11:48:26,yen
1025076,4040,2023-07-18 18:36:13,yen
1025077,4040,2023-08-30 01:59:04,yen
1025078,4040,2023-08-08 10:33:50,EUR
1025079,4040,2023-03-04 22:28:33,yen
1025080,4040,2023-07-18 15:21:42,yen
1025081,4040,2023-07-14 12:24:41,yen
1025082,4040,2023-12-26 03:52:05,yen
1025083,4041,2021-10-10 23:29:43,usd
1025084,4042,2022-02-28 13:34:49, sgd
1025085,4042,2021-09-26 12:15:17, sgd
1025086,4043,2023-04-28 04:46:06,cny
1025087,4043,2023-08-31 06:56:40,cny
1025088,4043,2023-12-02 10:33:02,cny
1025089,4043,2023-12-01 06:21:21,cny
1025090,4044,2022-04-04 12:48:30,sgd 
1025091,4044,2020-08-20 10:16:38,jpy
1025092,4045,2023-11-08 04:36:12,gbp
1025093,4045,2024-03-08 05:01:11,gbp
1025094,4045,2023-06-03 01:27:07,sgd
1025095,4045,2023-09-12 14:38:44,gbp
1025096,4045,2023-08-18 13:05:15,gbp
1025097,4045,2023-04-20 05:40:33,gbp
1025098,4045,2023-05-12 11:29:22,gbp
1025099,4045,2023-09-25 12:14:04,gbp
1025100,4045,2023-06-23 19:38:22,gbp
1025101,4045,2023-08-13 18:50:55,gbp
1025102,4045,2023-06-11 15:32:21,gbp
1025103,4045,2023-07-30 19:35:24,gbp
1025104,4045,2023-10-01 21:08:03,gbp
1025105,4045,2023-07-18 22:31:00,gbp
1025106,4045,2023-04-12 16:50:17,EUR
1025107,4046,2023-01-03 21:35:57,EUR
1025108,4046,2022-05-02 02:21:00,EUR
1025109,4046,2022-05-16 11:54:13,EUR
1025110,4047,2024-02-04 12:21:56, sgd
1025111,4047,2023-12-12 21:35:08, sgd
1025112,4047,2024-04-01 12:25:38, sgd
1025113,4047,2023-06-02 23:50:11, sgd
1025114,4047,2024-03-14 10:33:26, sgd
1025115,4048,2020-10-31 11:46:59,usd
1025116,4048,2023-05-19 15:46:54,usd
1025117,4048,2021-11-24 08:33:10,usd
1025118,4048,2021-09-01 22:02:40,usd
1025119,4048,2020-10-04 13:03:47,usd
1025120,4048,2020-07-12 21:28:48,gbp
1025121,4049,2021-10-05 20:55:08,SGD
1025122,4050,2022-09-07 14:00:07,GBP
1025123,4050,2023-06-14 20:21:59,GBP
1025124,4050,2023-12-22 14:35:52,GBP
1025125,4050,2023-03-31 17:58:33,SGD
1025126,4050,2023-10-02 08:55:52,GBP
1025127,4050,2022-10-02 23:20:24,GBP
1025128,4050,2023-05-16 18:04:07,GBP
1025129,4050,2022-11-23 14:18:06,GBP
1025130,4050,2023-02-19 17:22:38,GBP
1025131,4051,2023-05-02 17:48:08,rmb
1025132,4051,2022-09-30 10:32:51,rmb
1025133,4052,2023-09-25 14:55:10,RMB
1025134,4052,2023-08-21 13:52:50,sgd
1025135,4052,2024-01-03 13:59:17,sgd
1025136,4052,2023-04-20 02:43:29,sgd
1025137,4052,2023-06-12 15:49:10,sgd
1025138,4052,2023-03-20 06:46:08,sgd
1025139,4052,2023-04-18 21:24:04,USD
1025140,4052,2023-08-17 23:22:25,sgd
1025141,4052,2023-10-28 11:26:40,sgd
1025142,4052,2023-11-06 16:58:29,sgd
1025143,4052,2022-12-31 07:34:39,sgd
1025144,4052,2024-01-24 01:48:03,sgd
1025145,4052,2024-03-21 14:30:04,sgd
1025146,4052,2023-01-06 22:25:48,sgd
1025147,4053,2024-02-18 14:58:04,RMB
1025148,4054,2024-01-01 03:41:48,SGD
1025149,4054,2023-05-31 13:36:40,SGD
1025150,4054,2024-02-06 12:02:02,SGD
1025151,4054,2023-03-16 16:06:44,SGD
1025152,4054,2023-07-21 03:12:57,SGD
1025153,4055,2024-04-08 01:14:19,YEN
1025154,4056,2023-11-07 16:28:59,CNY
1025155,4056,2022-10-22 09:48:11,CNY
1025156,4056,2023-04-23 00:02:49,CNY
1025157,4056,2022-10-03 20:53:16,sgd 
1025158,4056,2023-08-06 03:09:45,CNY
1025159,4056,2023-03-01 15:00:51,RMB
1025160,4056,2023-01-30 00:59:09,CNY
1025161,4056,2023-03-16 02:39:27,CNY
1025162,4057,2024-01-03 06:11:13, sgd
1025163,4057,2022-11-11 15:28:11, sgd
1025164,4057,2022-10-22 04:05:00, sgd
1025165,4057,2021-03-24 21:13:54, sgd
1025166,4057,2023-01-27 14:22:51, sgd
1025167,4058,2022-12-16 04:37:15,gbp
1025168,4058,2023-03-19 02:23:41,yen
1025169,4058,2022-06-25 02:47:00,yen
1025170,4058,2023-07-30 23:02:22,yen
1025171,4058,2023-01-07 18:34:33,yen
1025172,4058,2023-07-30 09:52:36,yen
1025173,4058,2024-01-23 21:33:45,eur
1025174,4058,2022-12-26 17:44:17,usd
1025175,4058,2021-10-28 13:33:51,yen
1025176,4058,2022-09-06 11:06:22,yen
1025177,4058,2022-11-20 10:18:13,usd
1025178,4058,2023-08-04 00:34:57,yen
1025179,4058,2023-10-17 10:33:22,yen
1025180,4058,2023-07-09 22:18:31,yen
1025181,4058,2023-07-16 18:55:48,yen
1025182,4058,2021-06-14 22:38:20,yen
1025183,4058,2023-06-26 17:32:34,yen
1025184,4058,2023-01-10 10:44:30,cny
1025185,4058,2022-01-23 00:50:15,yen
1025186,4058,2022-07-11 10:03:19,yen
1025187,4058,2023-01-29 23:31:40,yen
1025188,4058,2023-06-09 08:11:22,yen
1025189,4058,2022-05-03 20:18:36,yen
1025190,4058,2022-11-17 00:40:39,yen
1025191,4058,2023-07-18 02:59:49,yen
1025192,4058,2023-03-13 10:47:46,yen
1025193,4058,2022-11-16 21:44:29,cny
1025194,4058,2023-01-05 05:11:57,yen
1025195,4058,2022-11-29 22:44:45,yen
1025196,4058,2022-05-27 23:20:24,yen
1025197,4058,2022-10-05 09:09:56,yen
1025198,4058,2022-07-09 01:12:16,yen
1025199,4058,2021-05-16 01:02:53,yen
1025200,4058,2023-08-27 20:29:45,yen
1025201,4059,2024-04-15 02:52:45,rmb
1025202,4060,2023-12-02 12:33:27,GBP
1025203,4060,2024-01-24 14:42:20,GBP
1025204,4060,2023-12-08 23:51:22,GBP
1025205,4060,2024-01-22 15:11:15,GBP
1025206,4060,2024-01-14 01:45:19,GBP
1025207,4060,2024-01-05 18:48:12,GBP
1025208,4060,2023-12-07 13:23:26,GBP
1025209,4060,2023-12-30 12:55:47,GBP
1025210,4060,2023-12-21 01:59:02,GBP
1025211,4060,2024-03-16 07:11:26,GBP
1025212,4060,2024-03-25 11:51:00,GBP
1025213,4060,2024-02-14 14:06:29,GBP
1025214,4060,2023-12-08 22:18:59,GBP
1025215,4060,2023-11-05 01:50:51,GBP
1025216,4060,2023-12-24 14:56:24,GBP
1025217,4060,2023-12-18 21:00:32,GBP
1025218,4060,2024-02-27 13:16:16,GBP
1025219,4060,2024-03-03 09:20:51,GBP
1025220,4060,2024-01-18 00:49:17,GBP
1025221,4060,2024-03-06 05:39:58,GBP
1025222,4061,2023-09-02 14:04:49,sgd
1025223,4062,2020-06-02 05:14:53,jpy
1025224,4062,2023-12-09 06:04:39,jpy
1025225,4062,2021-10-21 23:25:59,jpy
1025226,4063,2023-08-15 11:47:51,sgd
1025227,4063,2023-09-03 17:18:34,sgd
1025228,4063,2023-12-25 19:32:32,sgd
1025229,4063,2022-11-19 05:34:28,sgd
1025230,4063,2023-06-23 02:41:20,sgd
1025231,4063,2023-10-05 00:21:52,sgd
1025232,4063,2023-08-09 20:16:52,sgd
1025233,4063,2023-10-03 21:37:38,sgd
1025234,4063,2023-11-05 10:06:25,sgd
1025235,4064,2022-07-30 21:28:53,USD
1025236,4064,2022-07-16 05:10:49,USD
1025237,4064,2022-10-30 18:35:19,USD
1025238,4064,2023-07-31 07:53:48,USD
1025239,4064,2022-05-26 10:57:29,USD
1025240,4064,2021-12-06 12:50:39,USD
1025241,4064,2021-04-03 19:35:13,USD
1025242,4064,2021-12-07 09:55:00,USD
1025243,4064,2021-09-13 08:37:22,USD
1025244,4064,2022-02-05 04:12:33,USD
1025245,4064,2022-10-12 00:42:46,USD
1025246,4064,2023-10-06 12:37:07,USD
1025247,4064,2022-03-01 13:05:09,USD
1025248,4064,2023-05-31 06:23:25,USD
1025249,4064,2021-10-09 19:29:09,USD
1025250,4064,2021-11-23 16:27:32,YEN
1025251,4064,2024-01-10 14:01:48,USD
1025252,4064,2021-11-19 08:11:31,USD
1025253,4064,2021-08-16 13:10:44,USD
1025254,4064,2022-02-01 13:25:57,USD
1025255,4064,2022-05-17 21:44:09,USD
1025256,4064,2023-06-02 15:31:21,USD
1025257,4064,2021-10-10 17:44:46,USD
1025258,4064,2022-06-05 23:37:31,USD
1025259,4064,2021-10-15 17:24:08,USD
1025260,4064,2023-01-12 11:54:45,USD
1025261,4064,2022-03-27 08:39:57,USD
1025262,4064,2022-11-15 23:06:04,USD
1025263,4064,2022-08-29 12:06:30,USD
1025264,4064,2023-03-18 03:42:13,USD
1025265,4064,2022-01-25 15:24:04,USD
1025266,4065,2023-09-19 23:07:21, sgd
1025267,4065,2024-03-27 14:05:17,GBP
1025268,4065,2022-09-14 00:52:07,GBP
1025269,4065,2023-07-11 17:49:43,GBP
1025270,4065,2022-02-06 00:55:44,GBP
1025271,4065,2023-06-27 18:48:26,GBP
1025272,4065,2023-07-02 04:01:38,YEN
1025273,4066,2024-01-19 06:41:33,cny
1025274,4066,2023-08-28 00:21:18,cny
1025275,4066,2022-07-14 10:53:13,cny
1025276,4066,2023-04-18 15:26:05,cny
1025277,4066,2023-11-28 18:53:22,cny
1025278,4066,2023-10-22 01:58:51,cny
1025279,4066,2022-06-27 21:00:52,cny
1025280,4066,2024-01-14 08:24:15,cny
1025281,4066,2023-03-31 22:37:34,cny
1025282,4066,2023-10-01 04:23:59,yen
1025283,4066,2023-02-01 06:48:31,cny
1025284,4066,2024-02-01 07:46:07,cny
1025285,4066,2023-09-08 20:42:07,cny
1025286,4066,2022-11-24 14:06:50,cny
1025287,4067,2023-12-07 04:23:35,jpy
1025288,4067,2023-11-09 01:52:07,SGD
1025289,4067,2023-11-14 02:32:23,SGD
1025290,4067,2023-12-25 10:45:48,SGD
1025291,4067,2023-12-13 21:01:33,SGD
1025292,4068,2022-12-31 21:38:12,gbp
1025293,4069,2024-04-12 05:06:20,EUR
1025294,4069,2023-10-11 19:03:34,EUR
1025295,4069,2023-12-03 06:50:35,EUR
1025296,4069,2024-02-08 02:32:18,EUR
1025297,4069,2024-01-23 19:55:50,EUR
1025298,4069,2024-02-09 17:27:15,CNY
1025299,4069,2023-10-27 07:36:07,EUR
1025300,4069,2024-01-14 19:57:33,EUR
1025301,4069,2024-02-08 00:51:24,EUR
1025302,4069,2024-03-02 20:14:16,EUR
1025303,4069,2024-01-10 07:41:39,EUR
1025304,4069,2024-01-11 12:48:15,EUR
1025305,4069,2024-01-28 03:58:05,EUR
1025306,4070,2022-05-02 08:09:16, sgd
1025307,4070,2024-02-02 08:29:50, sgd
1025308,4070,2023-01-03 19:15:58, sgd
1025309,4070,2023-06-10 13:10:11, sgd
1025310,4070,2023-09-02 02:10:25, sgd
