order_id,product_id,category,quantity,unit_price
1026498,46048,grocery,5,23.83
1026498,28064,beauty,1,149.33
1026498,31726,grocery,3,9.97
1026499,92853,grocery,2,29.33
1026499,61536,automotive,1,863.22
1026500,33414,fashion,1,121.54
1026501,64824,grocery,1,28.19
1026502,75906,fashion,2,58.44
1026502,18354,automotive,1,376.16
1026502,50416,automotive,1,517.08
1026502,28023,beauty,2,52.90
1026502,61782,beauty,1,77.44
1026502,48187,automotive,2,658.82
1026502,35251,beauty,2,41.09
1026502,73641,automotive,1,807.41
1026502,89449,beauty,1,8.23
1026502,73545,grocery,1,3.91
1026503,61459,grocery,1,19.72
1026504,85872,automotive,1,371.07
1026505,57972,automotive,1,835.13
1026505,77474,fashion,4,111.08
1026505,88073,beauty,1,72.85
1026505,63375,beauty,3,147.46
1026506,35901,fashion,1,77.86
1026506,56094,fashion,1,148.35
1026507,93439,grocery,1,38.04
1026508,91465,office,1,65.81
1026508,60704,sports,3,283.16
1026508,17755,sports,1,85.26
1026508,38964,office,1,62.44
1026508,91336,office,1,52.96
1026508,11172,sports,2,231.10
1026508,13039,sports,1,87.04
1026508,90197,sports,2,375.48
1026508,65753,office,3,14.65
1026508,73546,sports,4,209.66
1026508,28834,music,1,24.87
1026508,11725,office,2,165.18
1026509,67986,sports,1,141.13
1026510,19813,office,1,162.27
1026510,34402,home,2,89.97
1026510,90688,sports,3,370.22
1026510,25930,office,1,32.60
1026510,11519,books,2,32.94
1026510,17884,sports,2,68.34
1026510,39282,grocery,2,22.20
1026510,27048,office,1,139.15
1026511,93694,office,1,168.90
1026512,44565,office,3,70.39
1026512,73117,office,1,101.33
1026512,14125,garden,2,190.25
1026512,51759,office,2,74.11
1026512,32634,sports,2,457.02
1026512,76162,sports,1,481.58
1026512,12066,sports,1,17.99
1026513,42610,office,2,62.82
1026514,94239,office,3,114.86
1026515,32688,automotive,1,184.17
1026516,94551,sports,1,330.21
1026517,84549,sports,1,304.32
1026517,60705,beauty,10,111.40
1026517,75925,office,1,91.83
1026517,44244,office,1,132.05
1026518,47405,office,1,15.53
1026519,35224,office,2,144.48
1026520,49414,sports,2,279.86
1026521,36751,office,1,74.54
1026522,33187,office,2,15.03
1026522,15097,office,2,160.81
1026522,95096,sports,1,154.59
1026522,74099,office,1,23.19
1026522,37179,office,4,131.84
1026522,51085,office,1,13.42
1026522,22524,office,1,11.12
1026522,45771,office,1,90.20
1026523,67197,beauty,1,94.29
1026524,39516,sports,5,254.72
1026524,79385,office,2,119.97
1026524,64056,office,1,199.22
1026525,76756,office,1,170.90
1026526,76735,sports,1,326.78
1026527,13530,sports,4,380.07
1026527,83780,office,2,133.18
1026528,64298,home,2,25.14
1026529,95226,beauty,10,16.19
1026530,55702,automotive,2,418.98
1026531,83631,beauty,4,50.39
1026531,48727,office,1,182.05
1026531,83847,sports,1,109.20
1026531,79572,music,2,218.59
1026532,91894,sports,1,318.98
1026532,56693,garden,4,131.48
1026533,75297,automotive,2,737.44
1026534,59403,office,1,38.19
1026534,95907,office,1,160.28
1026535,43817,music,1,21.27
1026536,44503,sports,5,122.86
1026537,48340,office,1,148.63
1026537,95369,office,1,132.85
1026537,70365,office,1,45.44
1026537,74254,sports,3,187.41
1026537,66031,sports,1,401.62
1026537,35652,grocery,1,29.39
1026537,93694,office,2,103.62
1026537,11911,office,2,194.09
1026538,56645,office,3,193.20
1026539,43345,jewelry,1,1120.04
1026540,24733,beauty,10,117.52
1026541,99441,jewelry,10,1470.74
1026542,71100,jewelry,3,1140.25
1026542,96602,beauty,2,134.56
1026543,58375,automotive,2,725.54
1026543,77617,music,1,200.94
1026543,96205,jewelry,2,2111.33
1026543,12681,toys,2,94.40
1026543,11799,jewelry,1,117.08
1026543,71774,jewelry,1,526.06
1026544,17891,jewelry,1,2028.46
1026544,66393,sports,1,87.85
1026544,81452,toys,4,112.20
1026544,73021,jewelry,1,806.22
1026544,44183,beauty,2,95.88
1026544,27436,sports,3,180.47
1026545,94958,jewelry,3,517.16
1026545,85557,automotive,1,452.68
1026545,87623,beauty,2,39.68
1026545,61694,beauty,1,46.11
1026545,41333,jewelry,2,1851.68
1026545,13039,sports,1,48.02
1026545,42889,beauty,1,127.51
1026545,83187,beauty,4,124.88
1026545,14029,beauty,2,38.44
1026546,86130,automotive,1,855.00
1026547,27232,automotive,4,451.25
1026548,57610,automotive,1,221.75
1026548,26379,automotive,1,462.55
1026549,50457,automotive,2,864.24
1026550,63620,automotive,1,60.30
1026551,42577,toys,1,86.28
1026551,35342,toys,3,15.82
1026551,63897,electronics,2,359.97
1026552,18187,toys,1,62.53
1026552,82113,toys,2,63.40
1026553,85860,beauty,2,117.52
1026554,34543,beauty,3,18.39
1026554,86308,office,3,103.20
1026555,95226,beauty,2,9.50
1026555,45260,beauty,4,39.40
1026555,53274,garden,5,13.93
1026555,43393,beauty,3,106.74
1026555,38325,fashion,1,105.41
1026556,79623,books,10,43.61
1026556,80739,grocery,4,35.08
1026557,95150,automotive,2,40.23
1026558,75269,books,3,54.70
1026559,26904,sports,1,61.74
1026559,67395,automotive,4,892.56
1026559,40980,sports,1,20.62
1026559,28474,fashion,2,170.32
1026560,97146,automotive,1,262.09
1026560,40384,fashion,2,113.02
1026560,36714,sports,2,426.26
1026561,31361,office,1,64.54
1026562,63762,books,1,18.02
1026562,17628,fashion,1,34.94
1026562,84146,sports,10,212.21
1026563,81855,toys,2,88.42
1026563,97841,sports,1,162.59
1026563,85768,automotive,2,714.66
1026563,57106,jewelry,2,992.02
1026563,33431,jewelry,2,2073.45
1026563,38846,jewelry,1,2266.65
1026563,40390,home,2,30.03
1026564,21551,pet,1,55.11
1026565,75975,home,1,250.25
1026565,37083,automotive,1,148.29
1026565,83344,automotive,10,869.14
1026565,73909,beauty,1,79.56
1026565,80029,toys,2,14.51
1026565,95520,pet,1,71.49
1026565,31723,pet,1,141.15
1026565,35457,pet,1,7.45
1026566,19443,automotive,3,192.15
1026566,82434,toys,2,115.58
1026567,83163,fashion,1,26.50
1026567,98563,electronics,3,832.37
1026567,27094,electronics,1,974.75
1026567,99564,books,2,51.55
1026567,22236,electronics,5,639.15
1026567,36646,electronics,1,1434.07
1026567,63826,fashion,3,98.75
1026567,44801,grocery,1,20.56
1026567,43657,electronics,5,175.20
1026568,88331,books,2,34.39
1026568,38459,electronics,1,515.24
1026569,64815,fashion,1,45.44
1026570,56646,music,3,147.21
1026570,61613,fashion,1,100.59
1026571,44231,fashion,1,31.71
1026571,99641,office,3,44.01
1026571,10716,books,2,13.03
1026571,77797,books,2,50.11
1026572,92063,grocery,2,34.64
1026573,87562,garden,1,268.39
1026574,32272,sports,1,340.23
1026574,38489,pet,1,68.40
1026575,10535,home,2,254.17
1026575,81232,beauty,1,45.47
1026576,78779,books,1,46.87
1026577,18689,fashion,10,43.43
1026577,25407,beauty,5,85.85
1026577,43084,electronics,2,1114.73
1026577,13742,beauty,4,12.87
1026577,19579,electronics,2,932.22
1026577,93014,fashion,4,47.78
1026577,90566,jewelry,1,1218.44
1026578,60407,fashion,2,181.70
1026579,55795,fashion,1,207.61
1026580,87089,grocery,2,13.44
1026580,15001,electronics,1,1283.11
1026580,97883,beauty,1,30.77
1026580,54221,pet,2,169.73
1026581,56351,beauty,1,98.82
1026582,26776,beauty,1,149.35
1026583,87026,fashion,1,129.65
1026584,97367,beauty,2,145.29
1026585,58693,books,3,18.96
1026585,63416,beauty,1,69.93
1026586,12594,home,1,54.27
1026587,26946,beauty,1,115.19
1026588,59132,pet,1,11.82
1026588,56977,jewelry,1,2305.35
1026589,38007,home,1,73.81
1026589,63598,jewelry,2,84.47
1026589,99030,home,1,49.85
1026589,63042,home,1,278.97
1026589,67990,toys,2,71.38
1026589,24953,toys,1,26.56
1026590,62888,home,2,246.27
1026591,86821,home,3,60.88
1026591,23997,home,1,48.24
1026591,60234,office,1,79.86
1026591,33808,garden,1,152.63
1026591,69222,home,5,311.60
1026592,89340,pet,2,144.50
1026592,79497,toys,2,103.04
1026592,60530,home,3,357.39
1026592,19385,home,1,86.72
1026592,87775,fashion,3,226.31
1026592,21622,toys,1,16.92
1026592,76923,home,2,237.71
1026592,57369,home,1,276.69
1026593,78091,office,2,86.85
1026593,88817,home,1,157.14
1026593,96605,toys,2,114.03
1026593,12552,toys,1,36.05
1026593,36398,home,1,395.01
1026594,79007,home,1,360.04
1026595,52000,toys,1,49.32
1026595,38991,jewelry,4,1847.30
1026595,29524,toys,2,52.47
1026595,83701,home,1,27.01
1026596,72731,toys,1,35.76
1026596,85847,toys,1,64.04
1026596,33973,toys,1,60.15
1026596,51109,electronics,1,1498.31
1026596,21205,pet,1,73.33
1026596,83810,toys,1,109.24
1026597,20375,toys,1,62.14
1026598,11878,toys,1,87.12
1026599,91761,home,1,220.25
1026599,91802,home,1,27.90
1026600,39202,books,2,19.53
1026601,55365,toys,1,63.26
1026601,41596,home,1,50.76
1026601,62123,pet,1,141.94
1026601,78294,jewelry,1,2300.38
1026602,23048,jewelry,1,113.99
1026602,30259,home,2,224.10
1026602,47027,home,3,46.23
1026602,27742,jewelry,3,1716.32
1026602,98451,home,2,369.17
1026602,37479,sports,1,218.28
1026602,81303,garden,3,298.23
1026602,49281,home,1,129.03
1026602,69328,electronics,3,1250.55
1026603,48727,office,2,199.74
1026603,76369,office,1,21.58
1026603,41725,home,4,167.43
1026603,52633,beauty,2,93.32
1026603,40743,office,2,76.02
1026604,40873,music,4,136.54
1026604,49959,sports,1,255.22
1026604,14743,automotive,1,107.58
1026605,39570,jewelry,2,2406.94
1026605,39829,beauty,2,38.72
1026605,54521,music,1,176.66
1026606,37067,music,4,155.68
1026606,62552,music,1,88.00
1026606,36752,music,1,110.45
1026607,83188,fashion,3,212.16
1026608,59099,toys,1,59.34
1026608,74357,office,1,80.63
1026608,70511,music,2,109.71
1026608,10086,music,4,116.35
1026609,97026,music,2,137.25
1026610,54820,music,1,52.26
1026611,89124,music,4,59.22
1026612,47850,music,1,119.65
1026613,77617,music,1,104.69
1026614,91910,music,1,16.19
1026614,27861,music,1,158.29
1026614,36969,garden,1,275.84
1026614,81165,music,4,113.51
1026615,73842,music,5,89.68
1026615,99084,pet,2,6.83
1026615,41317,music,2,181.07
1026615,77031,music,4,189.03
1026616,13867,music,1,75.27
1026617,98581,music,1,27.92
1026617,40398,music,2,171.13
1026617,58301,home,1,282.82
1026618,80063,music,1,68.85
1026619,31765,music,1,133.14
1026620,22393,books,4,43.79
1026620,77302,music,2,119.96
1026620,44116,music,2,156.48
1026620,36293,automotive,1,515.77
1026620,49676,music,1,144.79
1026621,55141,music,1,96.58
1026621,79975,music,1,59.43
1026621,18455,books,2,12.06
1026621,11933,home,1,37.50
1026621,77705,music,10,177.96
1026621,53702,music,1,59.53
1026621,39633,music,10,217.14
1026621,60959,music,3,124.62
1026621,69271,music,2,97.32
1026622,46965,music,1,33.04
1026623,26076,music,1,184.38
1026623,17327,music,1,24.17
1026624,81003,home,2,81.88
1026625,88280,music,2,44.64
1026626,50658,music,2,121.58
1026626,72103,pet,3,135.97
1026627,84417,music,10,53.77
1026628,88227,books,4,52.54
1026628,31104,music,1,63.28
1026628,89455,jewelry,2,2358.44
1026629,56904,music,3,17.18
1026630,65499,sports,1,489.98
1026630,33168,fashion,5,241.53
1026630,74976,electronics,1,1095.62
1026630,40384,fashion,1,180.38
1026630,41532,electronics,2,903.90
1026630,45941,office,2,135.43
1026630,86225,electronics,2,570.57
1026630,29768,pet,2,121.42
1026630,57119,electronics,3,674.28
1026630,43715,fashion,1,194.91
1026630,51389,electronics,1,873.88
1026631,61706,automotive,3,762.41
1026631,20158,automotive,1,202.40
1026631,14647,grocery,1,41.75
1026632,64423,books,2,53.46
1026633,89214,grocery,2,44.17
1026634,11360,fashion,2,59.52
1026634,78159,beauty,4,19.68
1026634,44927,home,1,105.44
1026634,61449,home,1,336.26
1026635,51739,beauty,5,140.72
1026636,41655,beauty,10,62.44
1026636,13401,sports,1,411.58
1026636,79807,grocery,1,9.72
1026636,28322,beauty,3,119.33
1026636,11259,home,1,301.07
1026636,68007,office,1,26.26
1026636,50949,beauty,2,60.35
1026637,32181,music,2,158.39
1026638,79236,beauty,1,13.83
1026638,78710,electronics,3,1100.09
1026638,99159,home,1,283.59
1026639,29236,office,1,164.73
1026639,35907,pet,1,40.97
1026639,44074,pet,1,129.79
1026639,20487,office,2,173.71
1026639,15604,pet,1,121.15
1026640,63463,books,3,51.04
1026640,20761,pet,1,105.13
1026641,74011,office,1,107.06
1026642,62867,music,5,37.18
1026642,22974,office,1,169.82
1026643,67562,toys,3,39.28
1026644,33591,music,1,132.86
1026645,20931,office,1,170.66
1026645,25777,music,1,111.66
1026645,25784,toys,1,21.44
1026646,85057,toys,1,10.84
1026646,33141,music,2,140.20
1026646,49763,office,4,185.57
1026646,10227,office,1,169.14
1026646,99221,toys,1,98.44
1026647,52982,toys,1,33.23
1026648,35550,books,1,50.11
1026649,21189,office,1,26.87
1026649,50343,garden,1,67.25
1026649,73679,toys,1,25.70
1026649,15629,office,1,51.19
1026649,43688,music,1,35.66
1026649,30093,sports,2,138.20
1026649,98015,toys,1,64.97
1026649,99216,grocery,3,24.09
1026649,38413,fashion,1,54.27
1026650,83435,music,1,203.83
1026651,56351,beauty,3,146.44
1026652,34434,office,1,141.70
1026652,56517,music,1,23.36
1026653,56605,garden,1,161.54
1026653,20915,office,1,98.21
1026654,51529,fashion,10,152.87
1026655,16483,music,4,112.65
1026655,23470,books,1,50.48
1026656,17135,sports,2,255.81
1026657,16698,automotive,2,767.72
1026658,56263,beauty,2,94.95
1026659,50429,books,2,25.16
1026659,43909,books,1,25.87
1026660,41367,sports,1,233.11
1026660,68994,books,3,59.42
1026660,88876,beauty,2,149.01
1026661,76620,beauty,2,112.24
1026661,83652,garden,2,292.46
1026661,93100,sports,1,233.15
1026661,15955,books,1,25.88
1026661,65807,sports,3,149.69
1026661,66393,sports,1,422.77
1026661,42760,beauty,2,131.36
1026662,81578,books,2,18.85
1026663,58400,jewelry,2,2272.05
1026663,82327,books,4,29.75
1026663,97650,books,1,51.00
1026664,75645,office,1,36.15
1026664,93787,books,2,17.51
1026664,74503,music,1,102.68
1026664,76808,books,1,50.60
1026664,45993,books,3,34.04
1026664,91807,beauty,10,119.97
1026665,70511,music,1,193.64
1026665,12873,toys,1,101.69
1026665,13696,pet,1,61.95
1026665,65105,sports,1,341.31
1026665,58931,grocery,4,18.79
1026665,28280,sports,3,147.42
1026665,70707,beauty,1,101.09
1026665,44271,beauty,1,107.40
1026665,36922,music,5,19.30
1026665,93399,sports,5,34.47
1026665,35421,books,1,55.62
1026665,36281,beauty,1,103.08
1026665,96246,electronics,2,824.61
1026665,66523,beauty,2,68.43
1026666,67770,beauty,4,50.13
1026667,72615,beauty,3,73.24
1026667,40265,sports,2,231.21
1026667,83976,sports,1,70.45
1026668,89278,sports,1,109.93
1026668,48279,beauty,4,28.30
1026668,96874,grocery,1,40.80
1026668,95372,fashion,5,143.95
1026668,25569,sports,2,177.47
1026668,79804,pet,2,175.71
1026668,94368,office,1,49.72
1026668,85136,beauty,3,92.67
1026669,15826,books,1,49.17
1026669,73764,books,10,54.02
1026669,25523,beauty,1,117.37
1026669,81764,beauty,2,114.22
1026669,41367,sports,3,102.42
1026670,45131,beauty,1,115.48
1026671,43049,books,1,10.55
1026672,94547,pet,2,141.94
1026673,40273,beauty,2,148.84
1026673,83806,sports,3,265.56
1026673,40252,office,3,69.48
1026673,22447,books,1,36.62
1026673,95798,sports,2,90.77
1026673,15124,books,1,32.30
1026674,31413,books,2,10.19
1026675,35379,sports,1,190.03
1026675,60363,office,2,18.52
1026675,41913,beauty,1,12.40
1026675,16100,beauty,1,104.33
1026675,78071,beauty,5,57.49
1026675,90286,books,1,45.03
1026675,81618,sports,1,454.89
1026676,18471,beauty,3,41.57
1026676,52230,beauty,1,31.29
1026676,30623,books,2,55.17
1026677,54354,sports,1,141.50
1026677,53999,electronics,1,307.36
1026677,67560,fashion,1,161.40
1026677,12531,pet,3,58.68
1026678,62732,books,1,59.47
1026679,43452,books,3,55.49
1026680,92596,sports,2,418.21
1026680,22727,jewelry,5,1821.20
1026681,27059,books,2,16.33
1026682,32594,beauty,1,81.16
1026683,45442,automotive,10,265.58
1026683,53606,beauty,3,58.22
1026683,57774,books,5,47.21
1026683,33166,sports,1,454.42
1026683,33254,sports,4,180.50
1026683,45061,books,2,15.14
1026683,15012,fashion,4,183.63
1026684,81367,jewelry,2,447.00
1026684,71928,music,2,120.30
1026684,13449,jewelry,1,977.48
1026684,47197,home,4,275.12
1026685,84505,garden,1,286.05
1026685,38385,office,2,15.56
1026685,20637,beauty,3,110.22
1026685,40486,music,1,16.57
1026685,57594,music,1,188.88
1026685,35820,music,1,56.48
1026685,26897,grocery,2,11.80
1026686,31747,jewelry,1,1161.05
1026686,95811,jewelry,3,2161.43
1026686,43810,garden,1,204.10
1026687,93702,toys,5,23.67
1026688,71815,electronics,3,679.71
1026688,80117,toys,3,21.19
1026688,80812,music,4,118.77
1026688,53104,garden,1,23.10
1026688,53307,beauty,5,38.86
1026688,47156,home,1,335.81
1026688,34668,music,2,100.69
1026688,82317,music,4,24.64
1026689,75756,garden,1,41.94
1026689,12328,toys,1,87.59
1026689,60929,beauty,2,82.76
1026689,58567,toys,3,67.82
1026690,88554,jewelry,2,427.52
1026690,71113,electronics,10,1043.60
1026690,36331,toys,1,92.44
1026690,56445,jewelry,3,475.27
1026690,63629,garden,1,226.90
1026690,40527,music,1,112.15
1026690,81003,home,2,92.07
1026690,72828,garden,1,230.91
1026690,97760,jewelry,1,1654.89
1026690,25139,electronics,1,1404.41
1026691,90106,music,1,36.98
1026691,92536,garden,1,215.40
1026691,97687,garden,1,29.90
1026691,77737,jewelry,1,2019.29
1026691,95103,jewelry,3,679.81
1026691,23089,jewelry,1,2006.05
1026692,36331,toys,1,64.01
1026692,47463,toys,2,33.33
1026693,76257,jewelry,1,2240.25
1026693,73845,sports,1,49.34
1026693,47293,toys,1,47.53
1026694,98868,toys,2,80.20
1026695,47060,toys,1,59.27
1026696,14252,jewelry,1,1531.54
1026697,12328,music,10,162.38
1026698,66865,garden,1,193.17
1026699,61506,grocery,2,21.59
1026700,80941,garden,2,221.83
1026700,61088,garden,1,190.57
1026700,50350,toys,1,78.13
1026700,90366,grocery,3,10.99
1026700,15445,jewelry,1,2284.11
1026700,14099,home,1,341.65
1026701,30445,grocery,10,30.85
1026701,54394,grocery,2,19.91
1026701,88794,electronics,3,1401.61
1026702,99129,sports,2,344.02
1026702,67491,pet,2,104.04
1026702,84399,electronics,3,120.97
1026702,75817,beauty,3,46.53
1026702,76331,grocery,1,44.03
1026703,42892,electronics,5,897.42
1026704,85751,pet,1,24.57
1026705,32770,electronics,1,1026.49
1026705,22195,electronics,1,1458.61
1026706,78565,electronics,1,84.30
1026707,23892,electronics,1,176.24
1026707,90428,electronics,2,1473.41
1026707,75338,automotive,2,239.39
1026707,75414,beauty,1,48.86
1026707,18677,pet,2,61.24
1026707,76546,garden,2,296.45
1026708,22633,beauty,10,57.00
1026709,12449,home,1,92.20
1026709,13226,beauty,2,117.21
1026709,61379,beauty,10,12.01
1026709,96249,beauty,3,44.76
1026709,48449,beauty,1,33.55
1026710,22469,electronics,1,1323.85
1026710,38314,electronics,2,855.73
1026710,93589,electronics,3,147.64
1026710,78686,pet,5,179.38
1026710,44951,electronics,3,644.41
1026710,94297,electronics,2,742.96
1026710,51792,electronics,2,1030.98
1026710,56275,electronics,1,450.75
1026710,54707,jewelry,1,364.85
1026710,83451,electronics,2,546.57
1026711,77762,electronics,2,1103.99
1026711,39923,electronics,2,1187.29
1026712,24786,automotive,2,293.72
1026713,22324,electronics,3,759.11
1026714,27081,electronics,1,1319.99
1026715,95487,toys,2,66.40
1026715,22849,sports,4,162.19
1026715,47076,electronics,1,345.84
1026715,34725,electronics,3,108.84
1026715,24191,electronics,1,1167.84
1026716,66929,electronics,3,137.77
1026716,63737,beauty,3,86.30
1026716,33573,electronics,2,843.99
1026716,20674,toys,1,93.33
1026716,17648,garden,4,38.00
1026716,64313,electronics,3,802.68
1026717,93054,beauty,5,144.87
1026718,11596,office,1,17.32
1026718,28857,electronics,1,601.50
1026718,98289,electronics,1,510.26
1026718,48631,electronics,3,170.65
1026718,29751,electronics,10,119.62
1026718,37724,office,4,48.19
1026718,46273,electronics,3,1307.43
1026718,78565,electronics,2,261.98
1026718,33645,toys,2,69.74
1026718,31747,electronics,1,510.28
1026718,57909,electronics,1,85.84
1026718,62059,electronics,3,1278.28
1026719,70364,electronics,1,424.82
1026720,47479,electronics,5,649.10
1026721,69989,electronics,3,1009.56
1026722,27339,electronics,2,322.49
1026723,87314,electronics,1,633.56
1026723,55825,electronics,2,1376.78
1026723,95882,pet,1,29.23
1026723,81912,electronics,4,586.25
1026723,63743,electronics,1,572.68
1026723,51430,electronics,5,885.21
1026723,99312,electronics,2,693.51
1026723,81052,electronics,2,850.79
1026723,26678,electronics,3,390.40
1026723,95673,electronics,2,379.58
1026724,30828,electronics,1,835.07
1026725,52220,electronics,1,284.59
1026725,44598,automotive,1,784.87
1026725,29751,electronics,5,813.89
1026725,11765,electronics,2,1038.16
1026725,48889,electronics,1,1125.33
1026725,57054,home,1,220.29
1026725,38355,electronics,5,1267.64
1026725,31577,electronics,1,901.21
1026725,70002,electronics,1,1167.86
1026726,53958,electronics,1,365.52
1026726,10536,music,1,19.79
1026726,32892,sports,1,92.08
1026726,53598,sports,1,494.56
1026727,23910,garden,1,238.65
1026727,86098,garden,2,122.24
1026727,63502,grocery,1,21.90
1026728,49642,toys,2,19.10
1026728,39771,garden,1,69.50
1026729,67696,garden,1,49.01
1026729,94229,grocery,2,10.40
1026729,90242,toys,1,81.12
1026729,90420,grocery,1,12.20
1026729,63758,garden,1,38.14
1026729,69764,grocery,2,13.36
1026729,21914,garden,1,129.59
1026729,42887,grocery,2,27.41
1026729,40746,grocery,1,10.59
1026729,34234,electronics,1,1490.11
1026729,54136,grocery,2,5.28
1026729,34763,toys,5,100.61
1026729,76675,garden,1,79.33
1026729,93355,garden,2,64.02
1026729,58986,electronics,2,900.82
1026730,26453,grocery,1,6.44
1026731,86250,toys,4,72.89
1026732,13962,music,1,81.35
1026733,89669,toys,1,102.74
1026733,68119,toys,2,69.41
1026733,39110,garden,5,66.24
1026733,35948,home,1,58.18
1026733,14615,pet,1,108.47
1026734,51866,grocery,3,40.80
1026735,56437,grocery,2,37.68
1026735,41596,home,3,53.92
1026735,89938,grocery,1,20.47
1026735,87578,music,1,13.09
1026736,94500,grocery,2,41.65
1026737,39076,toys,1,53.90
1026738,81109,electronics,1,1118.00
1026739,74170,toys,1,113.28
1026740,73385,garden,2,29.14
1026740,57266,garden,5,252.73
1026740,12423,toys,2,39.16
1026741,62002,toys,1,85.45
1026742,38991,jewelry,1,1339.48
1026743,40743,office,5,7.45
1026744,75211,garden,1,249.44
1026745,42441,garden,2,72.44
1026745,15401,toys,5,87.23
1026746,98560,toys,1,66.85
1026747,62763,music,3,203.59
1026748,56992,garden,1,113.70
1026749,73715,grocery,2,6.04
1026749,95883,garden,2,280.84
1026749,79365,beauty,1,51.10
1026750,87410,grocery,2,14.70
1026750,33767,garden,2,215.93
1026750,58128,grocery,2,11.97
1026751,88696,toys,5,87.12
1026751,98540,garden,2,105.48
1026751,33058,pet,2,169.82
1026751,35213,toys,1,46.10
1026751,96340,toys,1,103.66
1026752,72466,garden,1,77.11
1026753,42443,grocery,1,11.58
1026754,38836,garden,1,129.42
1026754,64396,grocery,4,21.36
1026754,72466,garden,2,40.93
1026754,57144,toys,2,65.92
1026754,73674,grocery,1,43.47
1026754,28768,garden,1,258.71
1026754,10753,garden,1,140.48
1026754,48705,grocery,2,34.60
1026754,96431,automotive,1,571.83
1026754,57845,garden,3,268.64
1026754,82018,music,4,145.65
1026754,36623,garden,1,82.95
1026754,91594,office,1,72.63
1026754,95306,grocery,2,30.48
1026755,39110,garden,3,186.72
1026756,13973,grocery,1,8.37
1026756,52269,grocery,1,30.47
1026757,21464,music,1,206.66
1026758,54611,grocery,2,7.56
1026759,74462,garden,1,101.92
1026760,44928,garden,1,241.07
1026760,36166,garden,1,269.78
1026760,67567,garden,1,163.86
1026761,28897,garden,2,133.33
1026762,63084,garden,1,35.20
1026763,11165,grocery,2,44.38
1026763,71316,grocery,1,18.22
1026763,73550,toys,1,82.32
1026763,19603,garden,2,201.34
1026763,88094,garden,1,98.59
1026763,17648,garden,10,267.58
1026763,89703,music,3,158.79
1026763,37960,grocery,1,42.71
1026763,53000,garden,4,184.67
1026763,92353,fashion,1,76.99
1026763,50472,garden,1,178.45
1026764,24459,beauty,1,57.58
1026765,41492,office,3,144.35
1026766,72218,jewelry,1,1990.49
1026767,44392,grocery,4,18.53
1026768,62167,grocery,1,30.97
1026769,31939,automotive,1,67.15
1026770,53147,grocery,1,37.20
1026771,24095,grocery,2,35.81
1026771,68933,grocery,2,10.28
1026771,48705,grocery,1,14.41
1026771,99089,beauty,4,48.67
1026771,71590,grocery,1,25.33
1026771,34179,grocery,1,10.48
1026771,68429,grocery,1,7.74
1026772,65627,grocery,1,23.11
1026772,24679,toys,3,92.29
1026772,24224,grocery,1,15.39
1026772,32271,grocery,1,23.58
1026772,71277,books,2,10.85
1026772,65652,fashion,1,158.46
1026773,24668,grocery,2,3.39
1026773,54504,office,1,57.20
1026774,91041,sports,1,24.13
1026774,65369,grocery,3,18.84
1026774,69103,grocery,1,36.04
1026774,50490,grocery,1,31.74
1026775,37872,grocery,1,30.49
1026776,19341,grocery,1,26.80
1026776,60637,pet,2,13.02
1026776,91956,office,1,17.03
1026777,20144,grocery,1,38.98
1026778,18897,grocery,3,41.32
1026778,12585,office,2,180.34
1026778,58431,garden,1,272.02
1026778,96874,grocery,2,10.13
1026778,30936,grocery,3,10.96
1026779,18600,beauty,5,70.11
1026779,48447,grocery,1,29.51
1026779,87452,sports,1,79.44
1026779,78784,grocery,2,35.15
1026779,27607,beauty,5,52.43
1026780,62167,grocery,1,34.41
1026780,96244,home,3,292.77
1026780,76128,electronics,1,1034.13
1026780,50531,grocery,2,37.13
1026781,97044,grocery,3,10.49
1026781,62038,grocery,2,32.71
1026782,12547,grocery,1,18.81
1026783,30957,electronics,2,1263.11
1026783,87578,music,4,98.83
1026784,31296,garden,1,70.61
1026784,30552,fashion,1,52.04
1026784,45289,home,5,169.26
1026785,96655,electronics,3,1013.76
1026786,41937,music,1,173.20
1026786,16645,beauty,2,107.24
1026786,70196,garden,10,132.40
1026787,25865,garden,3,108.79
1026788,97026,music,1,32.56
1026789,28705,music,1,128.93
1026789,56734,music,3,39.55
1026790,35199,pet,2,102.13
1026790,41831,electronics,1,733.71
1026790,30957,electronics,1,1324.23
1026790,63541,music,1,156.33
1026791,12602,electronics,2,1225.40
1026792,65295,electronics,10,1261.42
1026793,21219,toys,1,79.41
1026793,52620,toys,1,60.72
1026793,79368,toys,3,119.90
1026794,31561,toys,2,59.39
1026794,49934,music,1,191.37
1026794,56026,music,2,215.17
1026795,15209,toys,1,95.90
1026795,98733,electronics,1,200.11
1026795,33557,toys,3,109.21
1026795,41342,sports,3,389.85
1026795,93150,music,2,27.52
1026796,43452,books,1,22.92
1026797,65862,beauty,1,59.12
1026798,83580,electronics,2,323.42
1026799,93971,grocery,1,22.24
1026799,15229,fashion,3,223.54
1026800,17648,garden,2,260.89
1026800,89835,sports,3,353.01
1026800,87877,music,1,56.15
1026800,31636,music,4,89.65
1026800,32594,beauty,2,112.59
1026800,82018,garden,2,265.89
1026801,83523,garden,1,164.51
1026801,88094,garden,3,141.97
1026801,78243,garden,2,129.61
1026801,48920,garden,10,194.53
1026802,94227,garden,1,62.78
